municipio,query,place_id,name,types,lat,lon,distance_m,formattedAddress
"Roda, La","centro deportivo en Roda, La",ChIJqfngTic2Zg0RB2knGLiPN18,CLUB PÁDEL LA RODA.,association_or_organization;establishment;point_of_interest;sports_club,39.1913185,-2.1459951,3739.0078477909005,
"Roda, La","centro deportivo en Roda, La",ChIJP2uSCAA3Zg0ReL4Au8poy18,Rocódromos municipal El Silo,association_or_organization;establishment;point_of_interest;sports_club,39.2004757,-2.1624083,3351.793172938415,
"Roda, La","centro deportivo en Roda, La",ChIJ_UvKjbo3Zg0RNYiy85lsyZ8,"Cratos Center La Roda, Fisioterapia & Pilates",establishment;gym;health;medical_clinic;point_of_interest;sports_activity_location;sports_complex;sports_school,39.2051714,-2.1596360999999997,3918.91655460852,
"Roda, La","centro deportivo en Roda, La",ChIJxTdZ-OU3Zg0RtnWmaKxCNUg,OLYM FITNESS,establishment;gym;health;point_of_interest;sports_activity_location;sports_complex;sports_school,39.2033189,-2.1612690999999997,3669.5417614519215,
"Roda, La","centro deportivo en Roda, La",ChIJU2Y-ZJ83Zg0RsyiHmaQmlzU,Hangar 21 Box,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location,39.1929167,-2.1463221999999997,3801.0735351907674,
"Roda, La","pilates en Roda, La",ChIJI0Z5Lg42Zg0R5QG6GA7bJMA,Gimnasio Esfera La Roda,association_or_organization;establishment;gym;health;point_of_interest;sports_activity_location;sports_club;sports_school,39.207096,-2.1577355,4187.603488404622,
"Roda, La","pilates en Roda, La",ChIJ_UvKjbo3Zg0RNYiy85lsyZ8,"Cratos Center La Roda, Fisioterapia & Pilates",establishment;gym;health;medical_clinic;point_of_interest;sports_activity_location;sports_complex;sports_school,39.2051714,-2.1596360999999997,3918.91655460852,
"Roda, La","pilates en Roda, La",ChIJkypi_hM2Zg0R4oV6ZBqNzs4,Clínica Salud y fitness La Roda,doctor;establishment;health;medical_clinic;point_of_interest;service,39.202249599999995,-2.1599356000000003,3635.403902150453,
"Roda, La","pilates en Roda, La",ChIJaxlhGy03Zg0Rf4S88N9oND8,CRATOSFIT,establishment;gym;health;point_of_interest;sports_activity_location,39.2024247,-2.1612385,3587.8284794192837,
"Roda, La","pilates en Roda, La",ChIJg0yCaRE2Zg0RLgS9c1aQZwc,Gimnasio Multi Gym,establishment;gym;health;point_of_interest;sports_activity_location,39.203013899999995,-2.1595222,3725.389623175551,
"Roda, La","pilates en Roda, La",ChIJ5dzZdBQ2Zg0R10mnO15VYLg,Jose Carlos Personal Trainer,establishment;health;point_of_interest;service,39.2018182,-2.1610279,3542.173853664227,
"Roda, La","pilates en Roda, La",ChIJxTdZ-OU3Zg0RtnWmaKxCNUg,OLYM FITNESS,establishment;gym;health;point_of_interest;sports_activity_location;sports_complex;sports_school,39.2033189,-2.1612690999999997,3669.5417614519215,
"Roda, La","pilates en Roda, La",ChIJqfngTic2Zg0RB2knGLiPN18,CLUB PÁDEL LA RODA.,association_or_organization;establishment;point_of_interest;sports_club,39.1913185,-2.1459951,3739.0078477909005,
"Roda, La","pilates en Roda, La",ChIJU2Y-ZJ83Zg0RsyiHmaQmlzU,Hangar 21 Box,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location,39.1929167,-2.1463221999999997,3801.0735351907674,
"Roda, La","yoga en Roda, La",ChIJI0Z5Lg42Zg0R5QG6GA7bJMA,Gimnasio Esfera La Roda,association_or_organization;establishment;gym;health;point_of_interest;sports_activity_location;sports_club;sports_school,39.207096,-2.1577355,4187.603488404622,
"Roda, La","yoga en Roda, La",ChIJkypi_hM2Zg0R4oV6ZBqNzs4,Clínica Salud y fitness La Roda,doctor;establishment;health;medical_clinic;point_of_interest;service,39.202249599999995,-2.1599356000000003,3635.403902150453,
"Roda, La","yoga en Roda, La",ChIJ_UvKjbo3Zg0RNYiy85lsyZ8,"Cratos Center La Roda, Fisioterapia & Pilates",establishment;gym;health;medical_clinic;point_of_interest;sports_activity_location;sports_complex;sports_school,39.2051714,-2.1596360999999997,3918.91655460852,
"Roda, La","crossfit en Roda, La",ChIJaxlhGy03Zg0Rf4S88N9oND8,CRATOSFIT,establishment;gym;health;point_of_interest;sports_activity_location,39.2024247,-2.1612385,3587.8284794192837,
"Roda, La","crossfit en Roda, La",ChIJ_UvKjbo3Zg0RNYiy85lsyZ8,"Cratos Center La Roda, Fisioterapia & Pilates",establishment;gym;health;medical_clinic;point_of_interest;sports_activity_location;sports_complex;sports_school,39.2051714,-2.1596360999999997,3918.91655460852,
"Roda, La","crossfit en Roda, La",ChIJU2Y-ZJ83Zg0RsyiHmaQmlzU,Hangar 21 Box,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location,39.1929167,-2.1463221999999997,3801.0735351907674,
"Roda, La","crossfit en Roda, La",ChIJI0Z5Lg42Zg0R5QG6GA7bJMA,Gimnasio Esfera La Roda,association_or_organization;establishment;gym;health;point_of_interest;sports_activity_location;sports_club;sports_school,39.207096,-2.1577355,4187.603488404622,
"Roda, La","crossfit en Roda, La",ChIJg0yCaRE2Zg0RLgS9c1aQZwc,Gimnasio Multi Gym,establishment;gym;health;point_of_interest;sports_activity_location,39.203013899999995,-2.1595222,3725.389623175551,
"Roda, La","crossfit en Roda, La",ChIJxTdZ-OU3Zg0RtnWmaKxCNUg,OLYM FITNESS,establishment;gym;health;point_of_interest;sports_activity_location;sports_complex;sports_school,39.2033189,-2.1612690999999997,3669.5417614519215,
"Roda, La","entrenamiento personal en Roda, La",ChIJ5dzZdBQ2Zg0R10mnO15VYLg,Jose Carlos Personal Trainer,establishment;health;point_of_interest;service,39.2018182,-2.1610279,3542.173853664227,
"Roda, La","entrenamiento personal en Roda, La",ChIJaxlhGy03Zg0Rf4S88N9oND8,CRATOSFIT,establishment;gym;health;point_of_interest;sports_activity_location,39.2024247,-2.1612385,3587.8284794192837,
"Roda, La","entrenamiento personal en Roda, La",ChIJ_UvKjbo3Zg0RNYiy85lsyZ8,"Cratos Center La Roda, Fisioterapia & Pilates",establishment;gym;health;medical_clinic;point_of_interest;sports_activity_location;sports_complex;sports_school,39.2051714,-2.1596360999999997,3918.91655460852,
"Roda, La","entrenamiento personal en Roda, La",ChIJg0yCaRE2Zg0RLgS9c1aQZwc,Gimnasio Multi Gym,establishment;gym;health;point_of_interest;sports_activity_location,39.203013899999995,-2.1595222,3725.389623175551,
"Roda, La","entrenamiento personal en Roda, La",ChIJI0Z5Lg42Zg0R5QG6GA7bJMA,Gimnasio Esfera La Roda,association_or_organization;establishment;gym;health;point_of_interest;sports_activity_location;sports_club;sports_school,39.207096,-2.1577355,4187.603488404622,
San Pedro,centro deportivo en San Pedro,ChIJ0ZoC-GsTZg0RVMXSjdAa8CU,Pabellón polideportivo,establishment;point_of_interest;sports_activity_location;sports_complex,38.8247049,-2.1918756,5536.573369790536,
Socovos,gimnasio en Socovos,ChIJIQwjWQDJZQ0R2QKCv_oXY58,Gimnasio Transforma-T,establishment;gym;health;point_of_interest;sports_activity_location,38.3316349,-1.9825902999999998,208.1758007544772,
Socovos,gimnasio en Socovos,ChIJdbybSgDHZQ0R3_hm4xca39A,Pabellón de Socovos.,establishment;point_of_interest;sports_activity_location;sports_complex,38.330932499999996,-1.9886557999999999,417.732952505995,
Socovos,fitness en Socovos,ChIJIQwjWQDJZQ0R2QKCv_oXY58,Gimnasio Transforma-T,establishment;gym;health;point_of_interest;sports_activity_location,38.3316349,-1.9825902999999998,208.1758007544772,
Socovos,fitness en Socovos,ChIJdbybSgDHZQ0R3_hm4xca39A,Pabellón de Socovos.,establishment;point_of_interest;sports_activity_location;sports_complex,38.330932499999996,-1.9886557999999999,417.732952505995,
Socovos,centro deportivo en Socovos,ChIJIQwjWQDJZQ0R2QKCv_oXY58,Gimnasio Transforma-T,establishment;gym;health;point_of_interest;sports_activity_location,38.3316349,-1.9825902999999998,208.1758007544772,
Socovos,centro deportivo en Socovos,ChIJdbybSgDHZQ0R3_hm4xca39A,Pabellón de Socovos.,establishment;point_of_interest;sports_activity_location;sports_complex,38.330932499999996,-1.9886557999999999,417.732952505995,
Socovos,pilates en Socovos,ChIJdbybSgDHZQ0R3_hm4xca39A,Pabellón de Socovos.,establishment;point_of_interest;sports_activity_location;sports_complex,38.330932499999996,-1.9886557999999999,417.732952505995,
Socovos,yoga en Socovos,ChIJdbybSgDHZQ0R3_hm4xca39A,Pabellón de Socovos.,establishment;point_of_interest;sports_activity_location;sports_complex,38.330932499999996,-1.9886557999999999,417.732952505995,
Socovos,crossfit en Socovos,ChIJdbybSgDHZQ0R3_hm4xca39A,Pabellón de Socovos.,establishment;point_of_interest;sports_activity_location;sports_complex,38.330932499999996,-1.9886557999999999,417.732952505995,
Tarazona de la Mancha,gimnasio en Tarazona de la Mancha,ChIJfazt3YNTZg0RvFvki6_qV04,TUGYM,establishment;gym;health;point_of_interest;sports_activity_location,39.2597656,-1.9142055999999998,604.3043417326967,
Tarazona de la Mancha,gimnasio en Tarazona de la Mancha,ChIJDfLMkKJTZg0RKcyIN8fmyDQ,TARAFITNESS 24/7,establishment;gym;health;point_of_interest;sports_activity_location,39.2571321,-1.9115753999999998,896.4512298528269,
Tarazona de la Mancha,gimnasio en Tarazona de la Mancha,ChIJJWF4QX9UZg0R4WgUXe17wDI,NOVA Sports Gym,establishment;health;point_of_interest;wellness_center,39.2594539,-1.9089782999999998,718.5888153655721,
Tarazona de la Mancha,gimnasio en Tarazona de la Mancha,ChIJf93Y3z5TZg0Rtgyua-dUYwk,Pabellón Polideportivo de Tarazona de La Mancha.,establishment;point_of_interest;sports_activity_location;sports_complex,39.2611968,-1.9190696,680.9504750619335,
Tarazona de la Mancha,gimnasio en Tarazona de la Mancha,ChIJu1FrpidTZg0RxW2Kb1eK8cQ,Polideportivo Descubierto,establishment;gym;health;point_of_interest;sports_activity_location,39.2592766,-1.912935,649.6435378458415,
Tarazona de la Mancha,gimnasio en Tarazona de la Mancha,ChIJjT4oHCRTZg0RB2L6Gk-eLgU,GIMNASIO COLEGIO,educational_institution;establishment;point_of_interest,39.263826699999996,-1.9171555,385.92206573728896,
Tarazona de la Mancha,fitness en Tarazona de la Mancha,ChIJDfLMkKJTZg0RKcyIN8fmyDQ,TARAFITNESS 24/7,establishment;gym;health;point_of_interest;sports_activity_location,39.2571321,-1.9115753999999998,896.4512298528269,
Tarazona de la Mancha,fitness en Tarazona de la Mancha,ChIJfazt3YNTZg0RvFvki6_qV04,TUGYM,establishment;gym;health;point_of_interest;sports_activity_location,39.2597656,-1.9142055999999998,604.3043417326967,
Tarazona de la Mancha,fitness en Tarazona de la Mancha,ChIJJWF4QX9UZg0R4WgUXe17wDI,NOVA Sports Gym,establishment;health;point_of_interest;wellness_center,39.2594539,-1.9089782999999998,718.5888153655721,
Tarazona de la Mancha,fitness en Tarazona de la Mancha,ChIJu1FrpidTZg0RxW2Kb1eK8cQ,Polideportivo Descubierto,establishment;gym;health;point_of_interest;sports_activity_location,39.2592766,-1.912935,649.6435378458415,
Tarazona de la Mancha,fitness en Tarazona de la Mancha,ChIJf93Y3z5TZg0Rtgyua-dUYwk,Pabellón Polideportivo de Tarazona de La Mancha.,establishment;point_of_interest;sports_activity_location;sports_complex,39.2611968,-1.9190696,680.9504750619335,
Tarazona de la Mancha,fitness en Tarazona de la Mancha,ChIJjT4oHCRTZg0RB2L6Gk-eLgU,GIMNASIO COLEGIO,educational_institution;establishment;point_of_interest,39.263826699999996,-1.9171555,385.92206573728896,
Tarazona de la Mancha,centro deportivo en Tarazona de la Mancha,ChIJf93Y3z5TZg0Rtgyua-dUYwk,Pabellón Polideportivo de Tarazona de La Mancha.,establishment;point_of_interest;sports_activity_location;sports_complex,39.2611968,-1.9190696,680.9504750619335,
Tarazona de la Mancha,centro deportivo en Tarazona de la Mancha,ChIJfazt3YNTZg0RvFvki6_qV04,TUGYM,establishment;gym;health;point_of_interest;sports_activity_location,39.2597656,-1.9142055999999998,604.3043417326967,
Tarazona de la Mancha,centro deportivo en Tarazona de la Mancha,ChIJu1FrpidTZg0RxW2Kb1eK8cQ,Polideportivo Descubierto,establishment;gym;health;point_of_interest;sports_activity_location,39.2592766,-1.912935,649.6435378458415,
Tarazona de la Mancha,centro deportivo en Tarazona de la Mancha,ChIJDfLMkKJTZg0RKcyIN8fmyDQ,TARAFITNESS 24/7,establishment;gym;health;point_of_interest;sports_activity_location,39.2571321,-1.9115753999999998,896.4512298528269,
Tarazona de la Mancha,centro deportivo en Tarazona de la Mancha,ChIJJWF4QX9UZg0R4WgUXe17wDI,NOVA Sports Gym,establishment;health;point_of_interest;wellness_center,39.2594539,-1.9089782999999998,718.5888153655721,
Tarazona de la Mancha,centro deportivo en Tarazona de la Mancha,ChIJD9KUlTtTZg0RFuSuy52qAJI,Padel Tarazona,association_or_organization;establishment;point_of_interest;sports_club,39.254857699999995,-1.9136194,1142.2480024191048,
Tarazona de la Mancha,centro deportivo en Tarazona de la Mancha,ChIJKdOUP8tTZg0RNUCp83EfQDw,Snooker La Mancha 147,association_or_organization;establishment;point_of_interest;sports_club,39.264167799999996,-1.9183017000000002,468.9353467776777,
Tarazona de la Mancha,centro deportivo en Tarazona de la Mancha,ChIJjT4oHCRTZg0RB2L6Gk-eLgU,GIMNASIO COLEGIO,educational_institution;establishment;point_of_interest,39.263826699999996,-1.9171555,385.92206573728896,
Tarazona de la Mancha,centro deportivo en Tarazona de la Mancha,ChIJoSMe0oFTZg0RSA_zeMN4ma0,ESPECTÁCULOS PRIETO,association_or_organization;establishment;point_of_interest;sports_club,39.2628718,-1.9126699999999999,251.41675365144394,
Tarazona de la Mancha,centro deportivo en Tarazona de la Mancha,ChIJj5KRlDNTZg0R7pZyxSwpHJ4,C.d.escuadron del CARPFISHING,association_or_organization;establishment;point_of_interest;sports_club,39.264481499999995,-1.9164576000000002,306.4037975463292,
Tarazona de la Mancha,pilates en Tarazona de la Mancha,ChIJfazt3YNTZg0RvFvki6_qV04,TUGYM,establishment;gym;health;point_of_interest;sports_activity_location,39.2597656,-1.9142055999999998,604.3043417326967,
Tarazona de la Mancha,pilates en Tarazona de la Mancha,ChIJDfLMkKJTZg0RKcyIN8fmyDQ,TARAFITNESS 24/7,establishment;gym;health;point_of_interest;sports_activity_location,39.2571321,-1.9115753999999998,896.4512298528269,
Tarazona de la Mancha,pilates en Tarazona de la Mancha,ChIJJWF4QX9UZg0R4WgUXe17wDI,NOVA Sports Gym,establishment;health;point_of_interest;wellness_center,39.2594539,-1.9089782999999998,718.5888153655721,
Tarazona de la Mancha,pilates en Tarazona de la Mancha,ChIJu1FrpidTZg0RxW2Kb1eK8cQ,Polideportivo Descubierto,establishment;gym;health;point_of_interest;sports_activity_location,39.2592766,-1.912935,649.6435378458415,
Tarazona de la Mancha,yoga en Tarazona de la Mancha,ChIJfazt3YNTZg0RvFvki6_qV04,TUGYM,establishment;gym;health;point_of_interest;sports_activity_location,39.2597656,-1.9142055999999998,604.3043417326967,
Tarazona de la Mancha,crossfit en Tarazona de la Mancha,ChIJDfLMkKJTZg0RKcyIN8fmyDQ,TARAFITNESS 24/7,establishment;gym;health;point_of_interest;sports_activity_location,39.2571321,-1.9115753999999998,896.4512298528269,
Tarazona de la Mancha,crossfit en Tarazona de la Mancha,ChIJfazt3YNTZg0RvFvki6_qV04,TUGYM,establishment;gym;health;point_of_interest;sports_activity_location,39.2597656,-1.9142055999999998,604.3043417326967,
Tarazona de la Mancha,crossfit en Tarazona de la Mancha,ChIJJWF4QX9UZg0R4WgUXe17wDI,NOVA Sports Gym,establishment;health;point_of_interest;wellness_center,39.2594539,-1.9089782999999998,718.5888153655721,
Tarazona de la Mancha,crossfit en Tarazona de la Mancha,ChIJu1FrpidTZg0RxW2Kb1eK8cQ,Polideportivo Descubierto,establishment;gym;health;point_of_interest;sports_activity_location,39.2592766,-1.912935,649.6435378458415,
Tarazona de la Mancha,entrenamiento personal en Tarazona de la Mancha,ChIJDfLMkKJTZg0RKcyIN8fmyDQ,TARAFITNESS 24/7,establishment;gym;health;point_of_interest;sports_activity_location,39.2571321,-1.9115753999999998,896.4512298528269,
Tarazona de la Mancha,entrenamiento personal en Tarazona de la Mancha,ChIJfazt3YNTZg0RvFvki6_qV04,TUGYM,establishment;gym;health;point_of_interest;sports_activity_location,39.2597656,-1.9142055999999998,604.3043417326967,
Tarazona de la Mancha,entrenamiento personal en Tarazona de la Mancha,ChIJJWF4QX9UZg0R4WgUXe17wDI,NOVA Sports Gym,establishment;health;point_of_interest;wellness_center,39.2594539,-1.9089782999999998,718.5888153655721,
Tobarra,gimnasio en Tobarra,ChIJ-Qdfw_QoZA0Rl91KhNDu4N4,"Centro ""sport fitness""",establishment;fitness_center;gym;health;point_of_interest;sports_activity_location,38.595691599999995,-1.6963993,600.2662876084186,
Tobarra,gimnasio en Tobarra,ChIJJxWfNegpZA0RojmcArmMWi0,Tobafitness,establishment;gym;health;point_of_interest;sports_activity_location;sports_complex;sports_school,38.588328,-1.6943338,312.13589821400853,
Tobarra,gimnasio en Tobarra,ChIJwURRrogoZA0RhN-eTHr-UOc,Gimnasio Valero Sport,establishment;gym;health;point_of_interest;sports_activity_location,38.5941478,-1.6862659,690.2034319453192,
Tobarra,fitness en Tobarra,ChIJ-Qdfw_QoZA0Rl91KhNDu4N4,"Centro ""sport fitness""",establishment;fitness_center;gym;health;point_of_interest;sports_activity_location,38.595691599999995,-1.6963993,600.2662876084186,
Tobarra,fitness en Tobarra,ChIJJxWfNegpZA0RojmcArmMWi0,Tobafitness,establishment;gym;health;point_of_interest;sports_activity_location;sports_complex;sports_school,38.588328,-1.6943338,312.13589821400853,
Tobarra,fitness en Tobarra,ChIJwURRrogoZA0RhN-eTHr-UOc,Gimnasio Valero Sport,establishment;gym;health;point_of_interest;sports_activity_location,38.5941478,-1.6862659,690.2034319453192,
Tobarra,centro deportivo en Tobarra,ChIJ-Qdfw_QoZA0Rl91KhNDu4N4,"Centro ""sport fitness""",establishment;fitness_center;gym;health;point_of_interest;sports_activity_location,38.595691599999995,-1.6963993,600.2662876084186,
Tobarra,centro deportivo en Tobarra,ChIJwURRrogoZA0RhN-eTHr-UOc,Gimnasio Valero Sport,establishment;gym;health;point_of_interest;sports_activity_location,38.5941478,-1.6862659,690.2034319453192,
Tobarra,centro deportivo en Tobarra,ChIJSR_eP4ooZA0RII9pIVUdZHo,Pabellón Polideportivo de Tobarra.,establishment;point_of_interest;sports_activity_location;sports_complex,38.5973787,-1.6916438,724.7474715723125,
Tobarra,centro deportivo en Tobarra,ChIJJxWfNegpZA0RojmcArmMWi0,Tobafitness,establishment;gym;health;point_of_interest;sports_activity_location;sports_complex;sports_school,38.588328,-1.6943338,312.13589821400853,
Tobarra,centro deportivo en Tobarra,ChIJ2b7_PXQpZA0RkrpoQQ1xUIU,Club Pádel Tobarra,association_or_organization;establishment;point_of_interest;sports_club,38.596578199999996,-1.6959792,673.852256578948,
Tobarra,pilates en Tobarra,ChIJJxWfNegpZA0RojmcArmMWi0,Tobafitness,establishment;gym;health;point_of_interest;sports_activity_location;sports_complex;sports_school,38.588328,-1.6943338,312.13589821400853,
Tobarra,pilates en Tobarra,ChIJ-Qdfw_QoZA0Rl91KhNDu4N4,"Centro ""sport fitness""",establishment;fitness_center;gym;health;point_of_interest;sports_activity_location,38.595691599999995,-1.6963993,600.2662876084186,
Tobarra,pilates en Tobarra,ChIJwURRrogoZA0RhN-eTHr-UOc,Gimnasio Valero Sport,establishment;gym;health;point_of_interest;sports_activity_location,38.5941478,-1.6862659,690.2034319453192,
Tobarra,yoga en Tobarra,ChIJJxWfNegpZA0RojmcArmMWi0,Tobafitness,establishment;gym;health;point_of_interest;sports_activity_location;sports_complex;sports_school,38.588328,-1.6943338,312.13589821400853,
Tobarra,yoga en Tobarra,ChIJ-Qdfw_QoZA0Rl91KhNDu4N4,"Centro ""sport fitness""",establishment;fitness_center;gym;health;point_of_interest;sports_activity_location,38.595691599999995,-1.6963993,600.2662876084186,
Tobarra,crossfit en Tobarra,ChIJJxWfNegpZA0RojmcArmMWi0,Tobafitness,establishment;gym;health;point_of_interest;sports_activity_location;sports_complex;sports_school,38.588328,-1.6943338,312.13589821400853,
Tobarra,crossfit en Tobarra,ChIJ-Qdfw_QoZA0Rl91KhNDu4N4,"Centro ""sport fitness""",establishment;fitness_center;gym;health;point_of_interest;sports_activity_location,38.595691599999995,-1.6963993,600.2662876084186,
Tobarra,crossfit en Tobarra,ChIJwURRrogoZA0RhN-eTHr-UOc,Gimnasio Valero Sport,establishment;gym;health;point_of_interest;sports_activity_location,38.5941478,-1.6862659,690.2034319453192,
Tobarra,entrenamiento personal en Tobarra,ChIJJxWfNegpZA0RojmcArmMWi0,Tobafitness,establishment;gym;health;point_of_interest;sports_activity_location;sports_complex;sports_school,38.588328,-1.6943338,312.13589821400853,
Tobarra,entrenamiento personal en Tobarra,ChIJ-Qdfw_QoZA0Rl91KhNDu4N4,"Centro ""sport fitness""",establishment;fitness_center;gym;health;point_of_interest;sports_activity_location,38.595691599999995,-1.6963993,600.2662876084186,
Tobarra,entrenamiento personal en Tobarra,ChIJwURRrogoZA0RhN-eTHr-UOc,Gimnasio Valero Sport,establishment;gym;health;point_of_interest;sports_activity_location,38.5941478,-1.6862659,690.2034319453192,
Valdeganga,gimnasio en Valdeganga,ChIJS_8vAlTvZg0RPJ8nX9IIB38,Pabellón Polideportivo Municipal de Valdeganga,establishment;point_of_interest;sports_activity_location;sports_complex,39.131073199999996,-1.674372,586.8549732506892,
Valdeganga,gimnasio en Valdeganga,ChIJq6qqluTvZg0R-2URWSUBr94,Polideportivo Municipal,establishment;event_venue;point_of_interest;sports_activity_location;sports_complex;stadium,39.130415299999996,-1.6702995,852.7455705335957,
Valdeganga,fitness en Valdeganga,ChIJS_8vAlTvZg0RPJ8nX9IIB38,Pabellón Polideportivo Municipal de Valdeganga,establishment;point_of_interest;sports_activity_location;sports_complex,39.131073199999996,-1.674372,586.8549732506892,
Valdeganga,fitness en Valdeganga,ChIJq6qqluTvZg0R-2URWSUBr94,Polideportivo Municipal,establishment;event_venue;point_of_interest;sports_activity_location;sports_complex;stadium,39.130415299999996,-1.6702995,852.7455705335957,
Valdeganga,centro deportivo en Valdeganga,ChIJS_8vAlTvZg0RPJ8nX9IIB38,Pabellón Polideportivo Municipal de Valdeganga,establishment;point_of_interest;sports_activity_location;sports_complex,39.131073199999996,-1.674372,586.8549732506892,
Valdeganga,centro deportivo en Valdeganga,ChIJq6qqluTvZg0R-2URWSUBr94,Polideportivo Municipal,establishment;event_venue;point_of_interest;sports_activity_location;sports_complex;stadium,39.130415299999996,-1.6702995,852.7455705335957,
Villalgordo del Júcar,gimnasio en Villalgordo del Júcar,ChIJRY90Ia9MZg0RMiGXRcS2TEU,Polideportivo Municipal,establishment;gym;health;point_of_interest;sports_activity_location,39.2944469,-2.0606365,256.9267171675348,
Villalgordo del Júcar,fitness en Villalgordo del Júcar,ChIJRY90Ia9MZg0RMiGXRcS2TEU,Polideportivo Municipal,establishment;gym;health;point_of_interest;sports_activity_location,39.2944469,-2.0606365,256.9267171675348,
Villalgordo del Júcar,centro deportivo en Villalgordo del Júcar,ChIJF4svtKlMZg0RvyfX49vfZPk,Vértice10 Multiaventura,adventure_sports_center;amusement_center;establishment;point_of_interest;sports_activity_location;sports_complex,39.2948808,-2.0651243,302.36159836440993,
Villalgordo del Júcar,pilates en Villalgordo del Júcar,ChIJF4svtKlMZg0RvyfX49vfZPk,Vértice10 Multiaventura,adventure_sports_center;amusement_center;establishment;point_of_interest;sports_activity_location;sports_complex,39.2948808,-2.0651243,302.36159836440993,
Villalgordo del Júcar,crossfit en Villalgordo del Júcar,ChIJF4svtKlMZg0RvyfX49vfZPk,Vértice10 Multiaventura,adventure_sports_center;amusement_center;establishment;point_of_interest;sports_activity_location;sports_complex,39.2948808,-2.0651243,302.36159836440993,
Villalgordo del Júcar,entrenamiento personal en Villalgordo del Júcar,ChIJF4svtKlMZg0RvyfX49vfZPk,Vértice10 Multiaventura,adventure_sports_center;amusement_center;establishment;point_of_interest;sports_activity_location;sports_complex,39.2948808,-2.0651243,302.36159836440993,
Villamalea,gimnasio en Villamalea,ChIJSTfQ5B4dZw0R08guspqfnGo,OMNIFIT - CENTRO DEPORTIVO,establishment;gym;health;point_of_interest;sports_activity_location;sports_complex;sports_school,39.3606228,-1.5984338,271.75380016497013,
Villamalea,gimnasio en Villamalea,ChIJyXWiR5oeZw0RbFSnToT4sPg,Area Sport,establishment;gym;health;point_of_interest;sports_activity_location,39.3652304,-1.5908951999999998,601.0596352438371,
Villamalea,gimnasio en Villamalea,ChIJK6mZbgAdZw0R4_B3PaKWaV4,Polideportivo de Villamalea,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location,39.3628553,-1.6043513999999999,616.2328772753531,
Villamalea,fitness en Villamalea,ChIJSTfQ5B4dZw0R08guspqfnGo,OMNIFIT - CENTRO DEPORTIVO,establishment;gym;health;point_of_interest;sports_activity_location;sports_complex;sports_school,39.3606228,-1.5984338,271.75380016497013,
Villamalea,fitness en Villamalea,ChIJyXWiR5oeZw0RbFSnToT4sPg,Area Sport,establishment;gym;health;point_of_interest;sports_activity_location,39.3652304,-1.5908951999999998,601.0596352438371,
Villamalea,fitness en Villamalea,ChIJK6mZbgAdZw0R4_B3PaKWaV4,Polideportivo de Villamalea,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location,39.3628553,-1.6043513999999999,616.2328772753531,
Villamalea,centro deportivo en Villamalea,ChIJSTfQ5B4dZw0R08guspqfnGo,OMNIFIT - CENTRO DEPORTIVO,establishment;gym;health;point_of_interest;sports_activity_location;sports_complex;sports_school,39.3606228,-1.5984338,271.75380016497013,
Villamalea,centro deportivo en Villamalea,ChIJyXWiR5oeZw0RbFSnToT4sPg,Area Sport,establishment;gym;health;point_of_interest;sports_activity_location,39.3652304,-1.5908951999999998,601.0596352438371,
Villamalea,centro deportivo en Villamalea,ChIJK6mZbgAdZw0R4_B3PaKWaV4,Polideportivo de Villamalea,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location,39.3628553,-1.6043513999999999,616.2328772753531,
Villamalea,centro deportivo en Villamalea,ChIJVVVVviUcZw0RAXkyq4tTuCs,Pabellón Deportivo,establishment;event_venue;point_of_interest;sports_activity_location;sports_complex;stadium,39.3629276,-1.6046106999999998,638.5581296955106,
Villamalea,pilates en Villamalea,ChIJSTfQ5B4dZw0R08guspqfnGo,OMNIFIT - CENTRO DEPORTIVO,establishment;gym;health;point_of_interest;sports_activity_location;sports_complex;sports_school,39.3606228,-1.5984338,271.75380016497013,
Villamalea,pilates en Villamalea,ChIJyXWiR5oeZw0RbFSnToT4sPg,Area Sport,establishment;gym;health;point_of_interest;sports_activity_location,39.3652304,-1.5908951999999998,601.0596352438371,
Villamalea,pilates en Villamalea,ChIJK6mZbgAdZw0R4_B3PaKWaV4,Polideportivo de Villamalea,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location,39.3628553,-1.6043513999999999,616.2328772753531,
Villamalea,yoga en Villamalea,ChIJyXWiR5oeZw0RbFSnToT4sPg,Area Sport,establishment;gym;health;point_of_interest;sports_activity_location,39.3652304,-1.5908951999999998,601.0596352438371,
Villamalea,crossfit en Villamalea,ChIJSTfQ5B4dZw0R08guspqfnGo,OMNIFIT - CENTRO DEPORTIVO,establishment;gym;health;point_of_interest;sports_activity_location;sports_complex;sports_school,39.3606228,-1.5984338,271.75380016497013,
Villamalea,crossfit en Villamalea,ChIJyXWiR5oeZw0RbFSnToT4sPg,Area Sport,establishment;gym;health;point_of_interest;sports_activity_location,39.3652304,-1.5908951999999998,601.0596352438371,
